"ITTER107","Territorio","TIPO_DATO4","Tipologia aggregato","BRANCA_ATTIVITAREV2","Ateco 2007","INQUINANTI","Elementi inquinanti/temi ambientali","FREQUENCY","Periodicità","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","Q86","attività dei servizi sanitari","SOX","ossidi di zolfo","A","annuale","2022M1","Gen-2022","2019","2019",11.6,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","Q86","attività dei servizi sanitari","SOX","ossidi di zolfo","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","Q86","attività dei servizi sanitari","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2019","2019",1287.4,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","Q86","attività dei servizi sanitari","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","Q86","attività dei servizi sanitari","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2019","2019",10.5,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","Q86","attività dei servizi sanitari","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","Q86","attività dei servizi sanitari","CO2_BM","anidride carbonica da biomassa utilizzata come combustibile","A","annuale","2022M1","Gen-2022","2019","2019",9340.7,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","Q86","attività dei servizi sanitari","CO2_BM","anidride carbonica da biomassa utilizzata come combustibile","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","Q86","attività dei servizi sanitari","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2019","2019",2458.2,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","Q86","attività dei servizi sanitari","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2020","2020",1948.1,"p","dato provvisorio"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","Q87_88","assistenza sociale","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2019","2019",697.2,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","Q87_88","assistenza sociale","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","Q87_88","assistenza sociale","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2019","2019",7.9,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","Q87_88","assistenza sociale","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","Q87_88","assistenza sociale","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2019","2019",4.2,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","Q87_88","assistenza sociale","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","Q87_88","assistenza sociale","CO2_BM","anidride carbonica da biomassa utilizzata come combustibile","A","annuale","2022M1","Gen-2022","2019","2019",10408.3,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","Q87_88","assistenza sociale","CO2_BM","anidride carbonica da biomassa utilizzata come combustibile","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","Q87_88","assistenza sociale","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","Q87_88","assistenza sociale","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2020","2020",0,"p","dato provvisorio"
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","Q87_88","assistenza sociale","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2019","2019",16.3,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","Q87_88","assistenza sociale","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","CO2","anidride carbonica (escluso combustione da biomassa)","A","annuale","2022M1","Gen-2022","2019","2019",1428606.8,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","CO2","anidride carbonica (escluso combustione da biomassa)","A","annuale","2022M1","Gen-2022","2020","2020",1158904.7,"p","dato provvisorio"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","NOX","ossidi di azoto","A","annuale","2022M1","Gen-2022","2019","2019",2382.5,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","NOX","ossidi di azoto","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","R","attività artistiche, di intrattenimento e divertimento","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2019","2019",13.5,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","R","attività artistiche, di intrattenimento e divertimento","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","R","attività artistiche, di intrattenimento e divertimento","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2019","2019",7.1,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","R","attività artistiche, di intrattenimento e divertimento","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","R","attività artistiche, di intrattenimento e divertimento","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2019","2019",22.9,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","R","attività artistiche, di intrattenimento e divertimento","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","R90T92","attività creative, artistiche e d'intrattenimento, attività di biblioteche, archivi, musei e altre attività culturali, attività riguardanti scommesse e case da gioco","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2019","2019",3.5,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","R93","attività sportive, di intrattenimento e di divertimento","COVNM","composti organici volatili non metanici","A","annuale","2022M1","Gen-2022","2019","2019",39,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","R93","attività sportive, di intrattenimento e di divertimento","PM2_5","particolato fine","A","annuale","2022M1","Gen-2022","2019","2019",243.7,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","R93","attività sportive, di intrattenimento e di divertimento","CD","cadmio (Cd)","A","annuale","2022M1","Gen-2022","2019","2019",6.8,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","R93","attività sportive, di intrattenimento e di divertimento","PFC","perfluorocarburi","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","R93","attività sportive, di intrattenimento e di divertimento","GRHO","effetto serra (ton di CO2 equivalenti)","A","annuale","2022M1","Gen-2022","2019","2019",430876.3,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","S","altre attività di servizi","COVNM","composti organici volatili non metanici","A","annuale","2022M1","Gen-2022","2019","2019",5615.9,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","S","altre attività di servizi","COVNM","composti organici volatili non metanici","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","S","altre attività di servizi","PM2_5","particolato fine","A","annuale","2022M1","Gen-2022","2019","2019",56.5,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","S","altre attività di servizi","PM2_5","particolato fine","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S","altre attività di servizi","CD","cadmio (Cd)","A","annuale","2022M1","Gen-2022","2019","2019",2.4,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S","altre attività di servizi","CD","cadmio (Cd)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S","altre attività di servizi","HG","mercurio (Hg)","A","annuale","2022M1","Gen-2022","2019","2019",1.9,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S","altre attività di servizi","HG","mercurio (Hg)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","S","altre attività di servizi","PFC","perfluorocarburi","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","S","altre attività di servizi","PFC","perfluorocarburi","A","annuale","2022M1","Gen-2022","2020","2020",0,"p","dato provvisorio"
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","S","altre attività di servizi","GRHO","effetto serra (ton di CO2 equivalenti)","A","annuale","2022M1","Gen-2022","2019","2019",805259.2,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","S","altre attività di servizi","GRHO","effetto serra (ton di CO2 equivalenti)","A","annuale","2022M1","Gen-2022","2020","2020",716522.3,"p","dato provvisorio"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","S94","attività di organizzazioni associative","CH4","metano","A","annuale","2022M1","Gen-2022","2019","2019",4.3,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","S95","riparazione di computer e di beni per uso personale e per la casa","CH4","metano","A","annuale","2022M1","Gen-2022","2019","2019",4.3,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","S95","riparazione di computer e di beni per uso personale e per la casa","NH3","ammoniaca","A","annuale","2022M1","Gen-2022","2019","2019",2.3,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S96","altre attività di servizi personali","HG","mercurio (Hg)","A","annuale","2022M1","Gen-2022","2019","2019",1.5,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S96","altre attività di servizi personali","SE","selenio (Se)","A","annuale","2022M1","Gen-2022","2019","2019",5.5,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","M","attività professionali, scientifiche e tecniche","PB","piombo (Pb)","A","annuale","2022M1","Gen-2022","2019","2019",52.7,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","M","attività professionali, scientifiche e tecniche","PB","piombo (Pb)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","M69T71","attività legali e contabilità, attività di sedi centrali, consulenza gestionale, attività degli studi di architettura e d'ingegneria, collaudi e analisi tecniche","SOX","ossidi di zolfo","A","annuale","2022M1","Gen-2022","2019","2019",25.8,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","M69T71","attività legali e contabilità, attività di sedi centrali, consulenza gestionale, attività degli studi di architettura e d'ingegneria, collaudi e analisi tecniche","SOX","ossidi di zolfo","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","M69T71","attività legali e contabilità, attività di sedi centrali, consulenza gestionale, attività degli studi di architettura e d'ingegneria, collaudi e analisi tecniche","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2019","2019",497,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","M69T71","attività legali e contabilità, attività di sedi centrali, consulenza gestionale, attività degli studi di architettura e d'ingegneria, collaudi e analisi tecniche","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","M69T71","attività legali e contabilità, attività di sedi centrali, consulenza gestionale, attività degli studi di architettura e d'ingegneria, collaudi e analisi tecniche","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2019","2019",11.8,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","M69T71","attività legali e contabilità, attività di sedi centrali, consulenza gestionale, attività degli studi di architettura e d'ingegneria, collaudi e analisi tecniche","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
